Alert_ID,Inference_Row_ID,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Air_temperature_K_rolling_mean,Air_temperature_K_rolling_std,Air_temperature_K_rolling_min,Air_temperature_K_rolling_max,Air_temperature_K_change,Process_temperature_K_rolling_mean,Process_temperature_K_rolling_std,Process_temperature_K_rolling_min,Process_temperature_K_rolling_max,Process_temperature_K_change,Rotational_speed_rpm_rolling_mean,Rotational_speed_rpm_rolling_std,Rotational_speed_rpm_rolling_min,Rotational_speed_rpm_rolling_max,Rotational_speed_rpm_change,Torque_Nm_rolling_mean,Torque_Nm_rolling_std,Torque_Nm_rolling_min,Torque_Nm_rolling_max,Torque_Nm_change,temperature_difference,power_consumption,load_signal,ambient_temperature,load_density,humidity,maintenance_due,shift_Morning,shift_Night,ambient_difference,load_stress,load_density_interaction,temperature_humidity_interaction,torque_speed_ratio,maintenance_load_interaction,rpm_std_10,torque_std_10,load_density_mean_10,Type_L,Type_M,Machine_Status_Code,Predicted_Status_Code,Critical_Class_Probability,Critical_Alert,Prediction_Status,Probability_Class_0,Probability_Class_1,Probability_Class_2,Alert_Level,Recommended_Action
163,1283,298.4,309.0,2304.0,15.1,298.24,0.2011080417199085,298.0,298.5,0.0,308.98,0.1398411797638963,308.8,309.2,-0.1000000000000227,1596.3,294.8623219214164,1326.0,2304.0,779.0,38.02,11.559296403039994,15.1,54.4,-24.2,10.600000000000025,3643.242168515011,34790.4,298.4,0.151,41.07555847688331,0.0,1.0,0.0,0.0,34790.4,2.2801,12692.347569356942,0.0065538194444416,0.0,294.8623219214164,11.559296403039994,0.3802,1.0,0.0,1,2,0.1521881043142373,True,CRITICAL,0.0009084552978375489,0.8469034403879251,0.1521881043142373,CRITICAL,Schedule immediate inspection and preventive maintenance
164,1745,296.1,306.9,1951.0,23.3,296.17999999999995,0.0918936583490693,296.1,296.3,0.0,307.11,0.1595131481866416,306.9,307.3,0.0,1572.3,202.62776490676427,1350.0,1951.0,410.0,38.1,10.74088761074546,22.7,53.3,-9.3,10.799999999999956,4760.382044156029,45458.3,296.1,0.233,51.97644595653466,0.0,0.0,0.0,0.0,45458.3,5.4289000000000005,15951.571264060489,0.0119425935417673,0.0,202.62776490676427,10.74088761074546,0.3809999999999999,0.0,1.0,1,2,0.1518073589965581,True,CRITICAL,0.0002873937248565566,0.8479052472785853,0.1518073589965581,CRITICAL,Schedule immediate inspection and preventive maintenance
165,1700,295.6,306.0,1949.0,21.9,295.53,0.0674948557771215,295.4,295.6,0.0,305.97,0.0948683298041769,305.8,306.1,0.0,1546.1,197.3797524232577,1372.0,1949.0,553.0,41.81,11.782892495289715,21.9,55.6,-30.5,10.399999999999975,4469.76377974795,42683.1,295.6,0.2189999999999999,63.85387213158828,0.0,0.0,0.0,0.0,42683.1,4.796099999999997,19539.284872266013,0.0112365315546376,0.0,197.3797524232577,11.782892495289715,0.4181,1.0,0.0,1,2,0.15068645636983585,True,CRITICAL,0.00043732415321241677,0.8488762194769517,0.15068645636983585,CRITICAL,Schedule immediate inspection and preventive maintenance
166,1808,300.9,310.4,2021.0,18.8,300.91,0.0994428926226813,300.8,301.1,0.0,310.47,0.1059349905914804,310.3,310.6,-0.1000000000000227,1569.9,195.17539120834823,1368.0,2021.0,577.0,37.15,9.410189512792416,18.8,47.6,-24.4,9.5,3978.8061518204495,37994.8,300.9,0.188,54.07638473301556,0.0,1.0,0.0,0.0,37994.8,3.5344,16785.309821128027,0.0093023255813907,0.0,195.17539120834823,9.410189512792416,0.3714999999999999,1.0,0.0,1,2,0.15067607351518147,True,CRITICAL,0.000337153351750484,0.848986773133068,0.15067607351518147,CRITICAL,Schedule immediate inspection and preventive maintenance
167,278,298.1,307.7,1705.0,29.1,298.26,0.1074967699768763,298.1,298.4,-0.0999999999999659,307.93,0.1828782229928309,307.7,308.1,0.0,1503.9,189.20033474247987,1242.0,1840.0,97.0,42.69,14.218802106131625,21.5,62.0,-4.699999999999996,9.599999999999966,5195.72301013948,49615.5,298.1,0.291,59.53048441558697,0.0,0.0,0.0,0.0,49615.5,8.4681,18317.53005467611,0.0170674486803418,0.0,189.20033474247987,14.218802106131625,0.4268999999999999,1.0,0.0,1,2,0.14718271020906967,True,CRITICAL,0.0004136861539065388,0.8524036036370238,0.14718271020906967,CRITICAL,Schedule immediate inspection and preventive maintenance
168,1761,300.9,310.9,1228.0,66.4,300.91,0.031622776669535,300.9,301.0,0.0,311.0,0.1154700538824708,310.9,311.2,0.0,1492.4,218.85875709131287,1228.0,1995.0,-142.0,44.41,14.338483570835164,20.2,66.4,13.900000000000006,10.0,8538.765056652963,81539.20000000001,300.9,0.664,54.028306647360814,0.0,1.0,0.0,0.0,81539.20000000001,44.0896,16797.400536664474,0.0540716612377409,0.0,218.85875709131287,14.338483570835164,0.4441,1.0,0.0,0,2,0.1464675919016448,True,CRITICAL,0.8285238184480365,0.025008589650318935,0.1464675919016448,CRITICAL,Schedule immediate inspection and preventive maintenance
169,1402,297.1,308.2,1790.0,30.3,297.18,0.0421637023125927,297.1,297.2,0.0,308.31,0.0737864788223049,308.2,308.4,0.0,1692.8,252.60236648842485,1351.0,2182.0,439.0,33.21,11.528751498367756,17.3,56.6,-26.3,11.099999999999966,5679.685358424988,54237.0,297.1,0.303,55.52664632279384,0.0,1.0,0.0,0.0,54237.0,9.1809,17113.31239668506,0.0169273743016665,0.0,252.60236648842485,11.528751498367756,0.3320999999999999,0.0,0.0,1,2,0.14607459433128314,True,CRITICAL,0.00017679469937111552,0.8537486109693456,0.14607459433128314,CRITICAL,Schedule immediate inspection and preventive maintenance
170,1654,298.9,310.6,1363.0,52.6,299.12,0.0918936583895304,298.9,299.2,-0.2000000000000454,310.68,0.091893658409936,310.6,310.8,-0.0999999999999659,1570.2,186.78972134461395,1309.0,1818.0,54.0,38.08,10.159702532828277,24.1,52.6,1.5,11.700000000000044,7507.757179597864,71693.8,298.9,0.526,66.45565717402152,0.0,1.0,0.0,0.0,71693.8,27.6676,20641.127118251086,0.0385913426265307,0.0,186.78972134461395,10.159702532828277,0.3807999999999999,1.0,0.0,1,2,0.14603521527974017,True,CRITICAL,0.4044031743288032,0.4495616103914567,0.14603521527974017,CRITICAL,Schedule immediate inspection and preventive maintenance
171,40,300.0,311.4,1927.0,24.6,299.99,0.0567646212688934,299.9,300.1,0.0,311.45,0.0527046277703991,311.4,311.5,-0.1000000000000227,1640.2,261.86629327875227,1349.0,2218.0,472.0,35.28,10.130898830366196,17.0,49.0,-17.1,11.399999999999975,4964.1562156433765,47404.2,300.0,0.246,65.34727064191019,0.0,1.0,0.0,0.0,47404.2,6.0516000000000005,20349.140077890832,0.0127659574468018,0.0,261.86629327875227,10.130898830366196,0.3528,1.0,0.0,1,2,0.1447962035964928,True,CRITICAL,0.0005607028988156309,0.8546430935046915,0.1447962035964928,CRITICAL,Schedule immediate inspection and preventive maintenance
172,1525,300.2,309.4,1981.0,21.4,300.36,0.1264911064075099,300.2,300.6,-0.1000000000000227,309.53000000000003,0.1059349905632873,309.4,309.7,-0.1000000000000227,1565.6,219.31063712358903,1319.0,1981.0,430.0,37.760000000000005,9.541045831330866,21.4,50.4,-16.5,9.199999999999989,4439.426466689783,42393.4,300.2,0.214,56.30004052512047,0.0,0.0,0.0,0.0,42393.4,4.579599999999999,17419.23253847227,0.0108026249368951,0.0,219.31063712358903,9.541045831330866,0.3776,1.0,0.0,1,2,0.14252010937586654,True,CRITICAL,0.0005235193247810411,0.8569563712993524,0.14252010937586654,CRITICAL,Schedule immediate inspection and preventive maintenance
173,1516,299.1,310.1,1336.0,61.3,298.94999999999993,0.0849836585994409,298.8,299.1,0.1000000000000227,310.03,0.0948683298880761,309.8,310.1,0.1000000000000227,1548.9,125.58879107803637,1336.0,1705.0,-150.0,38.83,9.562664668153856,29.7,61.3,26.7,11.0,8576.212841083752,81896.8,299.1,0.613,51.43486936086318,0.0,1.0,0.0,0.0,81896.8,37.5769,15949.952988803674,0.0458832335328997,0.0,125.58879107803637,9.562664668153856,0.3882999999999999,1.0,0.0,0,2,0.14057249946433456,True,CRITICAL,0.8134872866980252,0.04594021383764015,0.14057249946433456,CRITICAL,Schedule immediate inspection and preventive maintenance
174,309,298.4,308.1,1367.0,57.8,298.19,0.1791957340762156,297.9,298.4,0.0999999999999659,307.96000000000004,0.1577621275513862,307.7,308.1,0.0,1528.7,157.9726066267323,1326.0,1840.0,41.0,41.260000000000005,12.850698208441605,21.5,58.4,-0.6000000000000014,9.700000000000044,8274.180123367629,79012.59999999999,298.4,0.578,66.22124635921962,0.0,0.0,1.0,0.0,79012.59999999999,33.40839999999999,20402.766003275567,0.0422823701535901,0.0,157.9726066267323,12.850698208441605,0.4126,1.0,0.0,0,2,0.13814252820800546,True,CRITICAL,0.722922429467813,0.1389350423241815,0.13814252820800546,CRITICAL,Schedule immediate inspection and preventive maintenance
175,1054,297.3,308.3,2358.0,14.9,297.38,0.0788810638626813,297.3,297.5,0.0,308.27,0.0948683298708846,308.1,308.4,0.1000000000000227,1687.7,290.5714867100453,1386.0,2358.0,462.0,32.77,10.280731707638834,14.9,46.2,-9.499999999999998,11.0,3679.24482032515,35134.200000000004,297.3,0.149,81.2677453549559,0.0,0.0,0.0,0.0,35134.200000000004,2.2201,25054.845892932903,0.0063189143341788,0.0,290.5714867100453,10.280731707638834,0.3276999999999999,1.0,0.0,1,2,0.1363794743379978,True,CRITICAL,0.0006182525159631034,0.863002273146039,0.1363794743379978,CRITICAL,Schedule immediate inspection and preventive maintenance
176,1861,297.8,308.4,2129.0,19.2,297.84000000000003,0.0966091783074779,297.7,298.0,0.0,308.42,0.0632455532063681,308.3,308.5,0.0,1702.3,252.13534725090204,1395.0,2129.0,392.0,31.65000000000001,9.573139505930069,18.7,46.2,-8.3,10.599999999999966,4280.608486075308,40876.8,297.8,0.192,71.2102456404185,0.0,0.0,1.0,0.0,40876.8,3.6864,21961.239755505067,0.0090183184593663,0.0,252.13534725090204,9.573139505930069,0.3164999999999999,1.0,0.0,1,2,0.1330280870918687,True,CRITICAL,0.0004118837111095267,0.8665600291970218,0.1330280870918687,CRITICAL,Schedule immediate inspection and preventive maintenance
177,260,298.1,308.8,1811.0,25.4,298.18,0.0788810638418721,298.1,298.3,0.0,309.01,0.1595131482301164,308.7,309.2,0.1000000000000227,1669.1,234.7696033703328,1350.0,2042.0,255.0,32.400000000000006,11.062248113893457,17.8,52.0,-6.200000000000003,10.699999999999989,4817.0459036512775,45999.4,298.1,0.254,41.94729679713742,0.0,1.0,0.0,0.0,45999.4,6.4516,12953.325250956035,0.0140254003313009,0.0,234.7696033703328,11.062248113893457,0.3239999999999999,0.0,1.0,1,2,0.13218923575555333,True,CRITICAL,0.00020589272939398672,0.8676048715150526,0.13218923575555333,CRITICAL,Schedule immediate inspection and preventive maintenance
178,1884,301.9,310.6,1260.0,65.9,301.97,0.0823272602352244,301.9,302.1,0.0,310.65,0.0527046277210312,310.6,310.7,-0.0999999999999659,1518.9,259.13636478802977,1260.0,2157.0,-457.0,43.07,14.710393151328978,17.8,65.9,39.10000000000001,8.700000000000045,8695.30014660583,83034.0,301.9,0.659,70.07489502828918,0.0,1.0,0.0,0.0,83034.0,43.42810000000001,21765.26239578662,0.0523015873015458,0.0,259.13636478802977,14.710393151328978,0.4307,0.0,1.0,0,2,0.1308380779448207,True,CRITICAL,0.8302728834134057,0.03888903864177376,0.1308380779448207,CRITICAL,Schedule immediate inspection and preventive maintenance
179,1147,300.0,309.5,1925.0,21.9,299.83000000000004,0.0948683298058232,299.7,300.0,0.1000000000000227,309.28,0.12292725944131,309.1,309.5,0.1000000000000227,1516.6,213.6113813031073,1299.0,1925.0,36.0,44.15,12.80600987384006,21.9,65.1,-4.100000000000001,9.5,4414.723076457057,42157.5,300.0,0.2189999999999999,81.76251571971665,0.0,1.0,0.0,0.0,42157.5,4.796099999999997,25305.4986152523,0.0113766233766174,0.0,213.6113813031073,12.80600987384006,0.4415,1.0,0.0,1,2,0.12928813903325273,True,CRITICAL,0.00029867596613557766,0.8704131850006116,0.12928813903325273,CRITICAL,Schedule immediate inspection and preventive maintenance
180,843,300.4,311.6,1715.0,30.8,300.41,0.0567646212587986,300.3,300.5,0.0,311.74,0.0699205899552022,311.6,311.8,-0.0999999999999659,1554.1,185.58283565267428,1272.0,1832.0,204.0,39.370000000000005,12.25498084680492,24.2,59.2,-2.2,11.200000000000044,5531.5069049306685,52822.0,300.4,0.308,75.67077071604345,0.0,1.0,0.0,0.0,52822.0,9.4864,23579.01215511914,0.0179591836734589,0.0,185.58283565267428,12.25498084680492,0.3936999999999999,0.0,0.0,2,2,0.1268592351617053,True,CRITICAL,0.0003011586111535027,0.8728396062271413,0.1268592351617053,CRITICAL,Schedule immediate inspection and preventive maintenance
181,669,301.0,310.8,1975.0,19.7,300.96,0.107496769996882,300.8,301.1,0.0,310.8,0.1054092553861543,310.6,310.9,-0.0999999999999659,1548.7,179.66082241576643,1282.0,1975.0,483.0,40.11,13.004738452664958,19.7,67.9,-24.9,9.800000000000011,4074.3838723181625,38907.5,301.0,0.1969999999999999,80.47844716722938,0.0,1.0,0.0,0.0,38907.5,3.880899999999998,25012.70137957489,0.0099746835442987,0.0,179.66082241576643,13.004738452664958,0.4010999999999999,1.0,0.0,1,2,0.12548262649753641,True,CRITICAL,0.0003503809745412601,0.8741669925279223,0.12548262649753641,CRITICAL,Schedule immediate inspection and preventive maintenance
182,1930,300.7,309.5,1667.0,30.5,300.7,5.839649174910956e-07,300.7,300.7,0.0,309.52,0.0421637021750853,309.5,309.6,0.0,1676.8,193.5067038746808,1445.0,2007.0,-18.0,31.579999999999995,9.701065233605403,19.7,48.7,-0.6000000000000014,8.800000000000011,5324.318869426422,50843.5,300.7,0.305,65.79219472106179,0.0,0.0,0.0,0.0,50843.5,9.3025,20362.684266168624,0.0182963407318426,0.0,193.5067038746808,9.701065233605403,0.3157999999999999,0.0,0.0,1,2,0.12524624985539512,True,CRITICAL,0.0009776162860623252,0.8737761338585426,0.12524624985539512,CRITICAL,Schedule immediate inspection and preventive maintenance
183,1507,300.3,311.6,1801.0,23.6,300.08000000000004,0.0918936583775612,300.0,300.3,0.1999999999999886,311.47,0.1159501809192004,311.3,311.6,0.2000000000000454,1569.5,139.78256925191167,1390.0,1801.0,411.0,38.52,9.907886869672216,23.6,52.1,-28.5,11.300000000000011,4450.966583703971,42503.600000000006,300.3,0.236,56.09291961837484,0.0,0.0,1.0,0.0,42503.600000000006,5.5696,17478.5537530856,0.0131038312048789,0.0,139.78256925191167,9.907886869672216,0.3851999999999999,0.0,0.0,1,2,0.12434299609132755,True,CRITICAL,0.00019690746408945642,0.8754600964445828,0.12434299609132755,CRITICAL,Schedule immediate inspection and preventive maintenance
184,923,301.6,310.6,1613.0,42.5,301.65,0.0527046276991386,301.6,301.7,0.0,310.67,0.0483045892592827,310.6,310.7,-0.0999999999999659,1541.0,184.4782432218515,1309.0,1861.0,192.0,42.24,14.405029985699002,21.8,65.8,-1.8999999999999984,9.0,7178.801012840476,68552.5,301.6,0.425,59.58969900313284,1.0,0.0,1.0,0.0,68552.5,18.0625,18508.560510373063,0.0263484190948379,0.425,184.4782432218515,14.405029985699002,0.4223999999999999,1.0,0.0,1,2,0.12249715038549028,True,CRITICAL,0.006619266920729405,0.8708835826937803,0.12249715038549028,CRITICAL,Schedule immediate inspection and preventive maintenance
185,56,302.4,311.8,1255.0,59.0,302.34,0.0516397779735492,302.3,302.4,0.0999999999999659,311.76,0.0516397780619698,311.7,311.8,0.1000000000000227,1491.2,169.86517529434056,1255.0,1879.0,-145.0,40.78,10.389824081496489,23.0,59.0,17.4,9.400000000000034,7753.974267835208,74045.0,302.4,0.59,72.21404696470822,0.0,0.0,1.0,0.0,74045.0,34.809999999999995,22516.339843596023,0.0470119521911976,0.0,169.86517529434056,10.389824081496489,0.4077999999999999,1.0,0.0,0,2,0.12239656234077971,True,CRITICAL,0.7355846917477286,0.1420187459114916,0.12239656234077971,CRITICAL,Schedule immediate inspection and preventive maintenance
186,370,299.9,311.3,1802.0,24.4,299.88,0.0918936583791918,299.8,300.0,0.0999999999999659,311.31,0.1197219000181083,311.2,311.5,0.1000000000000227,1708.8,226.67245090658307,1369.0,2142.0,96.0,30.440000000000005,8.823226922920073,16.6,46.2,-4.800000000000001,11.400000000000034,4604.401968905296,43968.8,299.9,0.244,46.745313056561926,0.0,1.0,0.0,0.0,43968.8,5.9536,14551.815954507729,0.0135405105438326,0.0,226.67245090658307,8.823226922920073,0.3044,1.0,0.0,1,2,0.1206367052100642,True,CRITICAL,0.00014301310945762243,0.8792202816804782,0.1206367052100642,CRITICAL,Schedule immediate inspection and preventive maintenance
187,1773,301.9,310.9,1379.0,54.8,301.89,0.0567646212239101,301.8,302.0,0.0999999999999659,310.82,0.0421637022087299,310.8,310.9,0.0999999999999659,1516.0,102.57246760758908,1379.0,1663.0,-129.0,41.11,9.83208466648294,29.8,58.2,16.0,9.0,7913.588118588593,75569.2,301.9,0.5479999999999999,46.86570804473757,0.0,1.0,0.0,0.0,75569.2,30.0304,14570.54863110891,0.039738941261755,0.0,102.57246760758908,9.83208466648294,0.4110999999999999,1.0,0.0,0,2,0.1202135062338551,True,CRITICAL,0.7613748146270144,0.11841167913913049,0.1202135062338551,CRITICAL,Schedule immediate inspection and preventive maintenance
188,1810,299.0,308.2,1662.0,30.4,298.93999999999994,0.0516397779495266,298.9,299.0,0.1000000000000227,308.24,0.0516397779451364,308.2,308.3,0.0,1506.7,171.61329267344593,1335.0,1855.0,-24.0,41.0,9.380120823671046,23.8,51.3,0.0,9.199999999999989,5290.944683469786,50524.8,299.0,0.304,59.16771515294495,0.0,1.0,0.0,0.0,50524.8,9.2416,18235.489810137635,0.0182912154031177,0.0,171.61329267344593,9.380120823671046,0.41,0.0,0.0,1,2,0.12010839435329611,True,CRITICAL,0.0005691166032222688,0.8793224890434816,0.12010839435329611,CRITICAL,Schedule immediate inspection and preventive maintenance
189,1891,299.9,309.4,1363.0,60.9,300.02000000000004,0.0632455532054334,299.9,300.1,-0.1000000000000227,309.55,0.0971825315988648,309.4,309.7,0.0,1635.9,198.2436491906956,1363.0,2010.0,-647.0,35.65,12.81156161875327,20.0,60.9,40.9,9.5,8692.441297291063,83006.7,299.9,0.609,41.84825619046474,1.0,0.0,1.0,0.0,83006.7,37.0881,12947.85046532979,0.044680851063797,0.609,198.2436491906956,12.81156161875327,0.3565,1.0,0.0,0,2,0.12006660956514591,True,CRITICAL,0.8472473210450383,0.03268606938981593,0.12006660956514591,CRITICAL,Schedule immediate inspection and preventive maintenance
190,1610,297.7,308.7,1829.0,24.9,297.52,0.1032795559643393,297.4,297.7,0.0999999999999659,308.48,0.1475729575167479,308.3,308.7,0.0999999999999659,1513.6,147.9768750702447,1355.0,1829.0,300.0,41.61,7.695951316547244,24.9,50.5,-20.4,11.0,4769.157559635058,45542.1,297.7,0.249,53.85585320858401,0.0,1.0,0.0,0.0,45542.1,6.2001,16625.301885489884,0.0136139967195114,0.0,147.9768750702447,7.695951316547244,0.4160999999999998,1.0,0.0,1,2,0.11816672398426713,True,CRITICAL,0.00044568387135806724,0.8813875921443749,0.11816672398426713,CRITICAL,Schedule immediate inspection and preventive maintenance
191,757,302.8,310.6,1671.0,30.5,302.6,0.1632993161879815,302.3,302.8,0.0,310.4,0.1825741858477241,310.1,310.6,0.0,1620.3,197.07192708359733,1263.0,2016.0,-345.0,35.8,14.12114254112137,19.9,67.8,10.6,7.800000000000011,5337.09467955102,50965.5,302.8,0.305,84.271869218483,0.0,0.0,0.0,0.0,50965.5,9.3025,26174.84257926082,0.0182525433871823,0.0,197.07192708359733,14.12114254112137,0.358,1.0,0.0,2,2,0.11545540656746939,True,CRITICAL,0.0004046820012799901,0.8841399114312506,0.11545540656746939,CRITICAL,Schedule immediate inspection and preventive maintenance
192,1259,302.2,311.8,1981.0,21.8,302.19,0.073786478755266,302.1,302.3,0.0,311.63,0.1251665557486544,311.5,311.8,0.0,1580.0,231.2213946271665,1330.0,1987.0,651.0,38.23,12.333427927565229,20.1,62.4,-40.6,9.600000000000025,4522.406400646603,43185.8,302.2,0.218,57.840816310316,1.0,1.0,0.0,0.0,43185.8,4.7524,18034.76652555653,0.0110045431600146,0.218,231.2213946271665,12.333427927565229,0.3823,1.0,0.0,1,2,0.11422824961370484,True,CRITICAL,0.000370235522115999,0.8854015148641792,0.11422824961370484,CRITICAL,Schedule immediate inspection and preventive maintenance
193,1992,298.9,308.2,1372.0,63.6,298.87,0.0483045891540154,298.8,298.9,0.0999999999999659,308.21,0.056764621215213,308.1,308.3,0.0999999999999659,1653.5,334.9591185668938,1328.0,2384.0,-100.0,39.42,16.16751200539047,15.0,63.6,10.1,9.300000000000011,9137.762055937415,87259.2,298.9,0.636,57.93841449782964,0.0,1.0,0.0,0.0,87259.2,40.4496,17856.619348231096,0.0463556851311615,0.0,334.9591185668938,16.16751200539047,0.3942,0.0,1.0,2,2,0.11405758400068425,True,CRITICAL,0.7995257680862465,0.08641664791306913,0.11405758400068425,CRITICAL,Schedule immediate inspection and preventive maintenance
194,374,299.2,308.8,1908.0,21.3,299.38,0.0918936583484577,299.2,299.5,-0.1000000000000227,308.98,0.1032795559005306,308.8,309.1,-0.0999999999999659,1626.6,237.4195536270001,1373.0,1908.0,50.0,34.76,11.538457435896737,21.3,47.9,-3.3999999999999986,9.600000000000025,4255.852735965022,40640.4,299.2,0.213,52.44974676509555,0.0,0.0,1.0,0.0,40640.4,4.5369,16196.481801061504,0.0111635220125727,0.0,237.4195536270001,11.538457435896737,0.3476,0.0,0.0,1,2,0.11309771520042955,True,CRITICAL,0.00037999441589959036,0.8865222903836708,0.11309771520042955,CRITICAL,Schedule immediate inspection and preventive maintenance
195,1599,297.2,307.9,1825.0,24.6,297.06,0.0966091783891594,296.9,297.2,0.0,307.73999999999995,0.1264911064537448,307.5,307.9,0.0,1476.1,165.05786864006092,1261.0,1825.0,245.0,45.11,10.989333212003418,24.6,60.4,-11.199999999999996,10.699999999999989,4701.393406097125,44895.0,297.2,0.246,56.496987389255935,0.0,0.0,1.0,0.0,44895.0,6.0516000000000005,17395.4224171519,0.0134794520547871,0.0,165.05786864006092,10.989333212003418,0.4510999999999999,1.0,0.0,1,2,0.1113000979997595,True,CRITICAL,0.00023772296135603137,0.8884621790388844,0.1113000979997595,CRITICAL,Schedule immediate inspection and preventive maintenance
196,1714,299.6,309.4,1677.0,31.1,299.67,0.0483045891596588,299.6,299.7,0.0,309.55,0.0707106781238302,309.4,309.6,-0.1000000000000227,1493.6,109.7372619790842,1313.0,1677.0,107.0,41.59,8.31817955511367,31.1,60.0,-4.399999999999999,9.799999999999956,5461.6274123393205,52154.7,299.6,0.311,82.89096619066295,0.0,0.0,1.0,0.0,52154.7,9.6721,25646.46493939112,0.0185450208705912,0.0,109.7372619790842,8.31817955511367,0.4159,1.0,0.0,1,2,0.10969631532484686,True,CRITICAL,0.0002551285857927868,0.8900485560893604,0.10969631532484686,CRITICAL,Schedule immediate inspection and preventive maintenance
197,413,301.2,310.4,1697.0,30.0,301.29,0.0875595035799572,301.2,301.4,0.0,310.48999999999995,0.1286683937915375,310.4,310.7,0.0,1509.7,144.55529507192787,1337.0,1697.0,315.0,41.35,8.978152494930262,30.0,53.3,-11.6,9.199999999999989,5331.282733141879,50910.0,301.2,0.3,77.01807526926594,0.0,1.0,0.0,0.0,50910.0,9.0,23906.410563580142,0.0176782557454227,0.0,144.55529507192787,8.978152494930262,0.4135,0.0,1.0,1,2,0.10935852519486339,True,CRITICAL,0.00024071391825517132,0.8904007608868815,0.10935852519486339,CRITICAL,Schedule immediate inspection and preventive maintenance
198,1237,300.2,311.6,1356.0,53.5,300.33,0.115950180893268,300.2,300.5,0.0,311.79,0.207899548420208,311.5,312.0,0.1000000000000227,1472.4,105.1361022674879,1356.0,1631.0,-76.0,40.99,6.652393053130012,31.2,53.5,9.9,11.400000000000034,7596.999354910837,72546.0,300.2,0.535,58.38881324930173,0.0,1.0,0.0,0.0,72546.0,28.6225,18193.95420848242,0.0394542772861066,0.0,105.1361022674879,6.652393053130012,0.4099,1.0,0.0,0,2,0.10442647077436645,True,CRITICAL,0.7873503332031893,0.10822319602244439,0.10442647077436645,CRITICAL,Schedule immediate inspection and preventive maintenance
199,336,300.6,309.4,1691.0,28.0,300.68999999999994,0.031622776606943,300.6,300.7,-0.0999999999999659,309.5,0.0471404521138441,309.4,309.6,-0.1000000000000227,1652.5,150.00537027423414,1445.0,1925.0,113.0,32.46,8.910069210356008,20.5,48.7,-7.399999999999999,8.799999999999955,4958.270965405651,47348.0,300.6,0.28,56.03801038882304,0.0,0.0,1.0,0.0,47348.0,7.840000000000001,17338.16041430185,0.0165582495564656,0.0,150.00537027423414,8.910069210356008,0.3245999999999999,0.0,0.0,1,2,0.10382495965028987,True,CRITICAL,0.0003707404139259219,0.8958042999357844,0.10382495965028987,CRITICAL,Schedule immediate inspection and preventive maintenance
200,960,297.3,308.3,2188.0,17.0,297.34000000000003,0.0516397780875532,297.3,297.4,0.0,308.32000000000005,0.0632455533006055,308.2,308.4,0.0,1642.0,259.0928619454981,1340.0,2188.0,593.0,35.32,11.445989108271547,17.0,52.6,-15.200000000000005,11.0,3895.156011430865,37196.0,297.3,0.17,55.53020335744562,0.0,0.0,1.0,0.0,37196.0,2.89,17119.961695100486,0.0077696526508191,0.0,259.0928619454981,11.445989108271547,0.3531999999999999,1.0,0.0,1,2,0.10242696434921493,True,CRITICAL,0.0005518793288621041,0.897021156321923,0.10242696434921493,CRITICAL,Schedule immediate inspection and preventive maintenance
201,1351,300.8,311.9,1761.0,29.0,300.56000000000006,0.0966091783289975,300.5,300.8,0.1999999999999886,311.67,0.0948683298614769,311.6,311.9,0.1999999999999886,1532.6,153.2269195960286,1365.0,1761.0,17.0,39.72,9.71605772820322,26.9,54.7,2.1000000000000014,11.099999999999966,5347.933174205904,51069.0,300.8,0.29,43.27598678024548,0.0,1.0,0.0,0.0,51069.0,8.41,13497.780276758564,0.0164679159568333,0.0,153.2269195960286,9.71605772820322,0.3971999999999999,0.0,1.0,1,2,0.10185566027475186,True,CRITICAL,0.00012595135816622992,0.8980183883670818,0.10185566027475186,CRITICAL,Schedule immediate inspection and preventive maintenance
202,277,298.4,309.7,1679.0,33.3,298.42,0.0788810638381266,298.3,298.6,0.0,309.68,0.0918936584112928,309.5,309.8,0.0,1555.0,140.8892393966859,1279.0,1711.0,161.0,37.22,8.20227610687033,27.3,55.9,-6.5,11.300000000000011,5854.954812568761,55910.7,298.4,0.3329999999999999,39.41171626428172,0.0,0.0,1.0,0.0,55910.7,11.088899999999995,12205.80852704805,0.0198332340678857,0.0,140.8892393966859,8.20227610687033,0.3721999999999999,0.0,1.0,1,2,0.10177031789840764,True,CRITICAL,0.0006079571869206248,0.8976217249146716,0.10177031789840764,CRITICAL,Schedule immediate inspection and preventive maintenance
203,917,297.0,308.1,1355.0,43.7,297.02000000000004,0.0788810637742644,296.9,297.1,-0.1000000000000227,307.98,0.1619327706913265,307.7,308.1,0.0,1496.5,177.89650549312876,1316.0,1834.0,-229.0,42.48,12.027357703724158,23.8,61.2,6.900000000000006,11.100000000000025,6200.823219777974,59213.50000000001,297.0,0.437,39.29868676396058,0.0,1.0,0.0,0.0,59213.50000000001,19.0969,12107.925391976256,0.0322509225092012,0.0,177.89650549312876,12.027357703724158,0.4248,1.0,0.0,1,2,0.1009821363524652,True,CRITICAL,0.5235392552200948,0.3754786084274401,0.1009821363524652,CRITICAL,Schedule immediate inspection and preventive maintenance
