UDI,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,TWF,HDF,PWF,OSF,RNF,Air_temperature_K_rolling_mean,Air_temperature_K_rolling_std,Air_temperature_K_rolling_min,Air_temperature_K_rolling_max,Air_temperature_K_change,Process_temperature_K_rolling_mean,Process_temperature_K_rolling_std,Process_temperature_K_rolling_min,Process_temperature_K_rolling_max,Process_temperature_K_change,Rotational_speed_rpm_rolling_mean,Rotational_speed_rpm_rolling_std,Rotational_speed_rpm_rolling_min,Rotational_speed_rpm_rolling_max,Rotational_speed_rpm_change,Torque_Nm_rolling_mean,Torque_Nm_rolling_std,Torque_Nm_rolling_min,Torque_Nm_rolling_max,Torque_Nm_change,Tool_wear_min_rolling_mean,Tool_wear_min_rolling_std,Tool_wear_min_rolling_min,Tool_wear_min_rolling_max,Tool_wear_min_change,temperature_difference,power_consumption,load_signal,tool_wear_change,ambient_temperature,load_density,humidity,vibration_level,maintenance_due,shift_Morning,shift_Night
59,M,298.8,309.0,1661,29.5,162,0,0,0,0,0,0,298.81,0.0737864787377355,298.7,298.9,0.0,309.07000000000005,0.0674948557719486,309.0,309.2,-0.1000000000000227,1657.2,433.86039741424247,1383.0,2861.0,148.0,36.55,13.441250768519357,4.6,54.9,-10.799999999999995,151.7,7.587270040447191,140.0,162.0,2.0,10.199999999999989,5131.21564098577,48999.5,2.0,298.8,0.295,61.3384453634746,1.661,1,True,False
60,L,298.8,309.1,1378,54.4,165,0,0,0,0,0,0,298.8,0.0666666666671771,298.7,298.9,0.0,309.06,0.051639777950626,309.0,309.1,0.1000000000000227,1653.8,436.1227655909132,1378.0,2861.0,-283.0,37.58,14.44151423270196,4.6,54.9,24.9,154.2,7.420691791650375,143.0,165.0,3.0,10.300000000000011,7850.127946986078,74963.2,3.0,298.8,0.544,50.8358561012608,1.378,0,True,False
61,L,298.8,309.1,1393,52.6,167,0,0,0,0,0,0,298.79,0.0567646212203392,298.7,298.9,0.0,309.06000000000006,0.051639777950626,309.0,309.1,0.0,1507.0,109.04127658827277,1378.0,1691.0,15.0,42.38,9.336523264399151,29.5,54.9,-1.7999999999999972,156.6,7.2755297630711215,145.0,167.0,2.0,10.300000000000011,7673.004953176687,73271.8,2.0,298.8,0.526,47.90790838292392,1.393,0,True,False
62,M,298.8,309.0,1592,38.2,169,0,0,0,0,0,0,298.78,0.0421637021363462,298.7,298.8,0.0,309.05,0.0527046276706597,309.0,309.1,-0.1000000000000227,1527.9,102.46457382378097,1378.0,1691.0,199.0,40.71,8.282303758952304,29.5,54.4,-14.4,159.0,6.97614984548547,147.0,169.0,2.0,10.199999999999989,6368.469075749038,60814.4,2.0,298.8,0.382,36.88736584837167,1.592,0,True,False
63,L,298.8,309.0,1829,22.9,172,0,0,0,0,0,0,298.78000000000003,0.0421637021363462,298.7,298.8,0.0,309.05,0.0527046276706597,309.0,309.1,0.0,1561.1,138.71429470518055,1378.0,1829.0,237.0,38.620000000000005,9.895767894520477,22.9,54.4,-15.300000000000004,161.5,6.670832032063175,152.0,172.0,3.0,10.199999999999989,4386.092695407341,41884.1,3.0,298.8,0.2289999999999999,64.1597580941523,1.829,0,False,True
64,M,298.9,309.0,1812,25.9,174,0,0,0,0,0,0,298.80000000000007,0.0471404520798278,298.7,298.9,0.0999999999999659,309.05,0.0527046276706597,309.0,309.1,0.0,1585.8,159.86438697290373,1378.0,1829.0,-17.0,37.7,10.657704568370557,22.9,54.4,3.0,163.7,6.815831244650609,154.0,174.0,2.0,10.100000000000025,4914.581883569728,46930.8,2.0,298.9,0.259,46.49807077005171,1.812,0,True,False
65,L,299.0,309.1,1523,38.6,177,0,0,0,0,0,0,298.83000000000004,0.0674948557716008,298.8,299.0,0.1000000000000227,309.06000000000006,0.051639777950626,309.0,309.1,0.1000000000000227,1569.0,156.36993175017912,1378.0,1829.0,-289.0,38.55,10.31775707753924,22.9,54.4,12.700000000000005,166.0,7.055336829505552,156.0,177.0,3.0,10.100000000000025,6156.244020023535,58787.8,3.0,299.0,0.386,42.406696100819154,1.523,1,True,False
66,L,299.0,309.1,1394,45.1,179,0,0,0,0,0,0,298.85,0.0849836585603339,298.8,299.0,0.0,309.06,0.051639777950626,309.0,309.1,0.0,1557.2,165.34395127195418,1378.0,1829.0,-129.0,38.99,10.511628481511954,22.9,54.4,6.5,168.3,7.180993431738121,158.0,179.0,2.0,10.100000000000025,6583.668172519939,62869.4,2.0,299.0,0.451,67.69149819138389,1.394,0,False,False
67,M,298.9,308.9,1679,28.7,181,0,0,0,0,0,0,298.86,0.0843274042716271,298.8,299.0,-0.1000000000000227,309.04,0.0699205898789237,308.9,309.1,-0.2000000000000454,1577.4,166.7900876351273,1378.0,1829.0,285.0,37.62,10.90329206147289,22.9,54.4,-16.400000000000002,170.6,7.1987653262362485,160.0,181.0,2.0,10.0,5046.162255877582,48187.3,2.0,298.9,0.287,69.06046289107744,1.679,0,True,False
68,H,298.8,308.9,1466,44.1,184,0,0,0,0,0,0,298.86,0.0843274042716271,298.8,299.0,-0.0999999999999659,309.02,0.0788810637754965,308.9,309.1,0.0,1572.7,169.44750088318114,1378.0,1829.0,-213.0,38.0,11.071986673081252,22.9,54.4,15.400000000000002,173.0,7.2724747430903935,162.0,184.0,3.0,10.099999999999966,6770.195000339076,64650.6,3.0,298.8,0.441,72.6077446128833,1.466,0,False,True
69,L,298.8,308.9,1527,32.4,189,0,0,0,0,0,0,298.86,0.0843274042716271,298.8,299.0,0.0,309.01,0.0875595035778612,308.9,309.1,0.0,1559.3,166.96909228290698,1378.0,1829.0,61.0,38.29,10.860576002731673,22.9,54.4,-11.700000000000005,175.7,7.73232752079782,165.0,189.0,5.0,10.099999999999966,5180.988940594142,49474.8,5.0,298.8,0.324,60.17884481692957,1.527,0,True,False
70,L,298.9,309.0,1410,65.7,191,1,0,0,1,1,0,298.87,0.0823272602353516,298.8,299.0,0.0999999999999659,309.0,0.0816496580936093,308.9,309.1,0.1000000000000227,1562.5,163.37635487834052,1393.0,1829.0,-117.0,39.42,13.083390658048511,22.9,65.7,33.300000000000004,178.3,8.097324661063361,167.0,191.0,2.0,10.100000000000025,9700.923955019922,92637.0,2.0,298.9,0.657,79.70273026019433,1.41,0,False,True
71,M,298.9,309.0,1924,22.6,193,0,0,0,0,0,0,298.88,0.0788810637751928,298.8,299.0,0.0,308.98999999999995,0.0737864787382,308.9,309.1,0.0,1615.6,186.78044151712828,1394.0,1924.0,514.0,36.42,13.164666514744855,22.6,65.7,-43.1,180.9,8.23879710745299,169.0,193.0,2.0,10.100000000000025,4553.466280015095,43482.4,2.0,298.9,0.226,81.81713766991139,1.924,0,False,True
72,L,298.9,309.1,1452,45.5,196,0,0,0,0,0,0,298.89,0.07378647873785,298.8,299.0,0.0,309.0,0.0816496580936015,308.9,309.1,0.1000000000000227,1601.6,193.8585968059081,1394.0,1924.0,-472.0,37.15,13.473121390383152,22.6,65.7,22.9,183.6,8.329332372872125,172.0,196.0,3.0,10.200000000000044,6918.415341735443,66066.0,3.0,298.9,0.455,75.36854698962446,1.452,0,True,False
73,L,298.9,309.1,1369,44.4,198,0,0,0,0,0,0,298.9,0.0666666666673399,298.8,299.0,0.0,309.01,0.087559503577847,308.9,309.1,0.0,1555.6,188.4033498168819,1369.0,1924.0,-83.0,39.3,12.635927614016577,22.6,65.7,-1.1000000000000014,186.2,8.363943780033033,174.0,198.0,2.0,10.200000000000044,6365.243707291352,60783.6,2.0,298.9,0.444,66.77967410040935,1.369,0,True,False
74,L,299.0,309.1,1592,35.0,200,0,0,0,0,0,0,298.91,0.0737864787378907,298.8,299.0,0.1000000000000227,309.02000000000004,0.0918936583479715,308.9,309.1,0.0,1533.6,166.73545247220608,1369.0,1924.0,223.0,40.21,11.868019585798166,22.6,65.7,-9.4,188.8,8.18942407417422,177.0,200.0,2.0,10.100000000000025,5834.984755267443,55720.0,2.0,299.0,0.35,50.18604767955944,1.592,0,False,True
75,L,298.9,309.0,1601,32.3,202,0,0,0,0,0,0,298.9,0.0666666666673399,298.8,299.0,-0.1000000000000227,309.01,0.087559503577847,308.9,309.1,-0.1000000000000227,1541.4,168.0041004790596,1369.0,1924.0,9.0,39.58,12.127361167578414,22.6,65.7,-2.700000000000003,191.3,8.000694414306091,179.0,202.0,2.0,10.100000000000025,5415.299392674381,51712.3,2.0,298.9,0.3229999999999999,84.14724608101106,1.601,0,False,False
76,L,298.8,308.9,1379,46.7,204,0,0,0,0,0,0,298.88,0.0632455532040301,298.8,299.0,-0.0999999999999659,308.99,0.0875595035778846,308.9,309.1,-0.1000000000000227,1539.9,169.52643189518054,1369.0,1924.0,-222.0,39.74,12.218492360170936,22.6,65.7,14.400000000000006,193.8,7.627435858647077,181.0,204.0,2.0,10.099999999999966,6743.878925877506,64399.3,2.0,298.8,0.467,48.70680835959692,1.379,0,False,False
77,L,298.8,308.9,1461,47.9,206,0,0,0,0,0,0,298.87,0.0674948557716549,298.8,299.0,0.0,308.98999999999995,0.0875595035778846,308.9,309.1,0.0,1518.1,163.56340938268897,1369.0,1924.0,82.0,41.66,11.79201236242379,22.6,65.7,1.1999999999999955,196.3,7.040359839288337,184.0,206.0,2.0,10.099999999999966,7328.487430808517,69981.9,2.0,298.8,0.479,45.13284609952155,1.461,0,False,True
78,L,298.8,308.9,1455,41.3,208,1,1,0,0,0,0,298.87,0.0674948557716549,298.8,299.0,0.0,308.99,0.0875595035778846,308.9,309.1,0.0,1517.0,163.9891595333199,1369.0,1924.0,-6.0,41.38,11.760838972340933,22.6,65.7,-6.600000000000001,198.7,6.4472216238209175,189.0,208.0,2.0,10.099999999999966,6292.767164773034,60091.49999999999,2.0,298.8,0.413,57.10770568932914,1.455,0,True,False
79,L,298.8,308.9,1398,51.5,0,0,0,0,0,0,0,298.87,0.0674948557716549,298.8,299.0,0.0,308.99,0.0875595035778846,308.9,309.1,0.0,1504.1,168.1364855638954,1369.0,1924.0,-57.0,43.290000000000006,11.691160003276924,22.6,65.7,10.200000000000005,179.8,63.41188111597593,0.0,208.0,-208.0,10.099999999999966,7539.508209350144,71997.0,-208.0,298.8,0.515,37.84202853561942,1.398,0,True,False
80,L,298.8,308.9,1402,37.9,2,0,0,0,0,0,0,298.86,0.0699205898785731,298.8,299.0,0.0,308.98,0.091893658348043,308.9,309.1,0.0,1503.3,168.6522062312465,1369.0,1924.0,4.0,40.510000000000005,8.690409784482096,22.6,51.5,-13.6,160.9,84.39648491890325,0.0,208.0,2.0,10.099999999999966,5564.367964087218,53135.8,2.0,298.8,0.379,83.92472323358953,1.402,0,True,False
81,H,298.8,308.8,1445,49.9,4,0,0,0,0,0,0,298.85,0.0707106781191965,298.8,299.0,0.0,308.96,0.1074967699780039,308.8,309.1,-0.0999999999999659,1455.4,81.28031058558538,1369.0,1601.0,43.0,43.24,6.434145026514566,32.3,51.5,12.0,142.0,96.67816023625328,0.0,208.0,2.0,10.0,7550.870302780628,72105.5,2.0,298.8,0.499,64.42167782082124,1.445,0,False,True
82,L,298.9,308.9,1450,47.5,9,0,0,0,0,0,0,298.85,0.0707106781191965,298.8,299.0,0.0999999999999659,308.94,0.0966091783087312,308.8,309.1,0.0999999999999659,1455.2,81.29206603353327,1369.0,1601.0,5.0,43.44,6.542374696290833,32.3,51.5,-2.3999999999999986,123.3,102.95419693566,0.0,208.0,5.0,10.0,7212.573133866566,68875.0,5.0,298.9,0.475,62.84760458320876,1.45,0,False,False
83,L,298.9,308.9,1453,40.8,11,0,0,0,0,0,0,298.85,0.0707106781191965,298.8,299.0,0.0,308.92,0.0788810637756827,308.8,309.1,0.0,1463.6,75.53100908457166,1379.0,1601.0,3.0,43.08,6.582603335054192,32.3,51.5,-6.700000000000003,104.6,104.8440111149257,0.0,208.0,2.0,10.0,6208.038410905718,59282.4,2.0,298.9,0.408,67.78981399498599,1.453,0,True,False
84,L,299.0,309.0,1469,40.1,13,0,0,0,0,0,0,298.85,0.0707106781191965,298.8,299.0,0.1000000000000227,308.91,0.05676462122119,308.8,309.0,0.1000000000000227,1451.3,60.89526527845726,1379.0,1601.0,16.0,43.59,6.064184473887089,32.3,51.5,-0.6999999999999957,85.9,102.59028544002918,0.0,208.0,2.0,10.0,6168.716142858287,58906.9,2.0,299.0,0.401,59.85118238886034,1.469,0,True,False
85,L,298.9,308.9,1422,47.6,15,0,0,0,0,0,0,298.85,0.0707106781191965,298.8,299.0,-0.1000000000000227,308.9,0.0471404520808636,308.8,309.0,-0.1000000000000227,1433.4,30.945112699752784,1379.0,1469.0,-47.0,45.12,4.66876143461338,37.9,51.5,7.5,67.2,95.9013381901768,0.0,208.0,2.0,10.0,7088.187008735435,67687.2,2.0,298.9,0.476,36.60317585472708,1.422,0,True,False
86,M,299.0,309.0,1804,26.8,17,0,0,0,0,0,0,298.87,0.0823272602353506,298.8,299.0,0.1000000000000227,308.91,0.05676462122119,308.8,309.0,0.1000000000000227,1475.9,117.82326689674883,1398.0,1804.0,382.0,43.13,7.376396289667611,26.8,51.5,-20.8,48.5,83.72076604204398,0.0,208.0,2.0,10.0,5062.906944721215,48347.2,2.0,299.0,0.268,65.61556444201983,1.804,0,True,False
87,H,299.0,309.0,1436,43.9,20,0,0,0,0,0,0,298.89,0.0875595035775789,298.8,299.0,0.0,308.92,0.0632455532046315,308.8,309.0,0.0,1473.4,118.4381695231748,1398.0,1804.0,-368.0,42.73,7.195222180184718,26.8,51.5,17.099999999999998,29.9,62.91873065047215,0.0,208.0,3.0,10.0,6601.575250645399,63040.4,3.0,299.0,0.439,70.80869384782153,1.436,0,False,False
88,L,299.0,309.0,1544,31.8,25,0,0,0,0,0,0,298.91,0.0875595035775995,298.8,299.0,0.0,308.93,0.0674948557722129,308.8,309.0,0.0,1482.3,120.23222899409777,1398.0,1804.0,108.0,41.78,7.988436086688746,26.8,51.5,-12.099999999999998,11.6,8.058122196475447,0.0,25.0,5.0,10.0,5141.656200571199,49099.2,5.0,299.0,0.318,55.83745303120266,1.544,0,False,False
89,M,299.0,309.0,1419,45.2,27,0,0,0,0,0,0,298.92999999999995,0.082327260235426,298.8,299.0,0.0,308.94,0.0699205898791003,308.8,309.0,0.0,1484.4,118.77074087875832,1402.0,1804.0,-125.0,41.15,7.360442317626775,26.8,49.9,13.400000000000002,14.3,8.260347046785038,2.0,27.0,2.0,10.0,6716.599429668835,64138.8,2.0,299.0,0.452,72.86477860355964,1.419,0,False,True
90,M,298.9,308.9,1487,39.5,30,0,0,0,0,0,0,298.94,0.0699205898787002,298.8,299.0,-0.1000000000000227,308.93999999999994,0.0699205898791003,308.8,309.0,-0.1000000000000227,1492.9,115.20652952174495,1419.0,1804.0,68.0,41.31,7.299079089553384,26.8,49.9,-5.700000000000003,17.1,8.37257427557361,4.0,30.0,3.0,10.0,6150.871896585897,58736.5,3.0,298.9,0.395,46.35006496692103,1.487,0,False,False
91,L,298.9,308.9,1753,25.8,33,0,0,0,0,0,0,298.95,0.0527046276704204,298.9,299.0,0.0,308.95,0.0527046276708889,308.9,309.0,0.0,1523.7,139.57240255708055,1419.0,1804.0,266.0,38.9,8.084140853135434,25.8,47.6,-13.7,20.0,8.353309390760929,9.0,33.0,3.0,10.0,4736.2022526989,45227.4,3.0,298.9,0.258,46.063829553309205,1.753,0,True,False
92,L,298.9,308.9,1830,24.9,35,0,0,0,0,0,0,298.95,0.0527046276704204,298.9,299.0,0.0,308.95,0.0527046276708889,308.9,309.0,0.0,1561.7,166.42385646294855,1419.0,1830.0,77.0,36.64,8.557933291526773,24.9,47.6,-0.9000000000000021,22.6,8.591985930052445,11.0,35.0,2.0,10.0,4771.765081537536,45567.0,2.0,298.9,0.249,43.0708493843787,1.83,0,False,False
93,M,298.9,308.9,1727,27.1,37,0,0,0,0,0,0,298.94999999999993,0.0527046276704204,298.9,299.0,0.0,308.95,0.0527046276708889,308.9,309.0,0.0,1589.1,169.0735868720417,1419.0,1830.0,-103.0,35.27,8.907431354399167,24.9,47.6,2.200000000000003,25.2,8.625543461138953,13.0,37.0,2.0,10.0,4901.062563183781,46801.7,2.0,298.9,0.271,53.59973798945809,1.727,0,False,True
94,L,299.1,309.0,1450,43.0,40,0,0,0,0,0,0,298.96,0.0699205898787519,298.9,299.1,0.2000000000000454,308.95,0.0527046276708889,308.9,309.0,0.1000000000000227,1587.2,170.67239573717455,1419.0,1830.0,-277.0,35.559999999999995,9.126664231799046,24.9,47.6,15.9,27.9,8.608135686662763,15.0,40.0,3.0,9.899999999999975,6529.2767317107855,62350.0,3.0,299.1,0.43,77.35060176945419,1.45,0,False,False
95,L,299.0,308.9,1622,31.9,42,0,0,0,0,0,0,298.97,0.0674948557718431,298.9,299.1,-0.1000000000000227,308.94999999999993,0.0527046276708889,308.9,309.0,-0.1000000000000227,1607.2,160.58282736471065,1419.0,1830.0,172.0,33.99,8.120269563122758,24.9,45.2,-11.1,30.6,8.342661445845506,17.0,42.0,2.0,9.899999999999975,5418.388625450412,51741.8,2.0,299.0,0.319,76.39560310745321,1.622,0,False,True
96,M,299.0,309.0,1351,52.2,44,0,0,0,0,0,0,298.97,0.0674948557718431,298.9,299.1,0.0,308.94999999999993,0.0527046276708889,308.9,309.0,0.1000000000000227,1561.9,162.77759196045548,1351.0,1830.0,-271.0,36.53,9.480043366051774,24.9,52.2,20.300000000000004,33.3,7.80384520605048,20.0,44.0,2.0,10.0,7385.06751449967,70522.2,2.0,299.0,0.522,54.14121039817519,1.351,0,False,False
97,M,299.0,309.0,1575,35.3,47,0,0,0,0,0,0,298.97,0.0674948557718431,298.9,299.1,0.0,308.94999999999993,0.0527046276708889,308.9,309.0,0.0,1575.8,156.6516304841204,1351.0,1830.0,224.0,35.67,9.120434931149576,24.9,52.2,-16.900000000000006,36.0,7.348469228349336,25.0,47.0,3.0,10.0,5822.156585265284,55597.49999999999,3.0,299.0,0.353,64.45593679901182,1.575,0,False,False
98,M,298.9,308.9,1750,29.9,50,0,0,0,0,0,0,298.96,0.0699205898787519,298.9,299.1,-0.1000000000000227,308.93999999999994,0.0516397779509147,308.9,309.0,-0.1000000000000227,1596.4,165.3106167189513,1351.0,1830.0,175.0,35.480000000000004,9.229156696759103,24.9,52.2,-5.399999999999999,38.5,7.442371187255176,27.0,50.0,3.0,10.0,5479.4611866361965,52325.0,3.0,298.9,0.299,71.04081582374579,1.75,0,False,False
99,L,298.9,308.8,1529,32.7,53,0,0,0,0,0,0,298.95,0.0707106781193695,298.9,299.1,0.0,308.92,0.0632455532046348,308.8,309.0,-0.0999999999999659,1607.4,155.5672059129287,1351.0,1830.0,-221.0,34.230000000000004,8.590828442783234,24.9,52.2,2.8000000000000043,41.1,7.519604008486192,30.0,53.0,3.0,9.900000000000034,5235.809732399286,49998.3,3.0,298.9,0.327,47.060338731401146,1.529,1,True,False
100,L,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,298.94,0.0843274042717361,298.8,299.1,-0.0999999999999659,308.91,0.0737864787383756,308.8,309.0,0.0,1611.0,152.86450063881918,1351.0,1830.0,-6.0,34.72,9.052169782862991,24.9,52.2,11.699999999999996,43.6,7.574812062208209,33.0,55.0,2.0,10.0,7081.275504897538,67621.2,2.0,298.8,0.444,43.40705429473735,1.523,0,True,False
101,L,298.8,308.9,1852,25.0,57,0,0,0,0,0,0,298.92999999999995,0.0948683298055521,298.8,299.1,0.0,308.91,0.0737864787383756,308.8,309.0,0.0999999999999659,1620.9,165.74575576935754,1351.0,1852.0,329.0,34.64,9.142841765860087,24.9,52.2,-19.4,46.0,7.644896627452963,35.0,57.0,2.0,10.099999999999966,4848.524662040247,46300.0,2.0,298.8,0.25,83.60479966061556,1.852,1,True,False
102,L,298.8,308.8,1991,20.7,59,0,0,0,0,0,0,298.92,0.1032795558993116,298.8,299.1,0.0,308.9,0.0816496580938039,308.8,309.0,-0.0999999999999659,1637.0,193.7650352589156,1351.0,1991.0,139.0,34.22,9.718344623557156,20.7,52.2,-4.300000000000001,48.4,7.574812062208214,37.0,59.0,2.0,10.0,4315.888571575122,41213.7,2.0,298.8,0.207,65.87786566048092,1.991,0,False,False
103,L,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,298.91,0.1100504934618692,298.8,299.1,0.0,308.89,0.0875595035780768,308.8,309.0,0.0,1619.8,192.5182819601527,1351.0,1991.0,-436.0,35.57000000000001,9.555690567521651,20.7,52.2,19.9,50.8,7.360555534589431,40.0,61.0,2.0,10.0,6611.272299969481,63133.0,2.0,298.8,0.406,84.0707860916832,1.555,0,True,False
104,M,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,298.88,0.0918936583477211,298.8,299.0,0.0,308.87,0.0823272602359629,308.8,309.0,0.0,1618.9,193.4192050673585,1351.0,1991.0,-114.0,35.32000000000001,9.370616012005,20.7,52.2,-0.1000000000000014,53.1,7.202622979010853,42.0,63.0,2.0,10.0,6111.497268660905,58360.5,2.0,298.8,0.405,51.88779935661145,1.441,0,False,False
105,L,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,298.86,0.0843274042716363,298.8,299.0,0.0,308.85,0.0971825315817422,308.7,309.0,-0.1000000000000227,1601.7,200.6262694663888,1351.0,1991.0,9.0,36.47,9.606947717378528,20.7,52.2,2.8999999999999986,55.5,7.090682462060703,44.0,66.0,3.0,9.899999999999975,6590.014189680189,62930.0,3.0,298.8,0.434,70.15158499870657,1.45,0,False,True
106,L,298.8,308.7,1591,31.1,68,0,0,0,0,0,0,298.84,0.0699205898785699,298.8,299.0,0.0,308.82000000000005,0.0918936583483806,308.7,309.0,0.0,1625.7,180.66608240987924,1441.0,1991.0,141.0,34.36,7.940920741464573,20.7,44.4,-12.299999999999995,57.9,6.822348894951207,47.0,68.0,2.0,9.899999999999975,5181.543955296278,49480.100000000006,2.0,298.8,0.311,46.13018182706189,1.591,0,True,False
107,L,298.8,308.7,1445,48.5,70,0,0,0,0,0,0,298.82,0.042163702136465,298.8,298.9,0.0,308.79,0.0737864787387253,308.7,308.9,0.0,1612.7,189.195401635452,1441.0,1991.0,-146.0,35.67999999999999,9.12357142546468,20.7,48.5,17.4,60.2,6.6131182760730125,50.0,70.0,2.0,9.899999999999975,7339.022238173556,70082.5,2.0,298.8,0.485,48.060008563695646,1.445,1,False,False
108,M,298.8,308.8,1497,46.8,72,0,0,0,0,0,0,298.81000000000006,0.0316227766028464,298.8,298.9,0.0,308.78000000000003,0.0632455532051137,308.7,308.9,0.1000000000000227,1587.4,185.67845564009025,1441.0,1991.0,52.0,37.37,9.491756657460437,20.7,48.5,-1.7000000000000028,62.4,6.501281924871762,53.0,72.0,2.0,10.0,7336.6241557813155,70059.59999999999,2.0,298.8,0.4679999999999999,60.5951060634812,1.497,0,False,True
109,H,298.9,308.8,1621,32.7,75,0,0,0,0,0,0,298.81000000000006,0.0316227766028464,298.8,298.9,0.0999999999999659,308.78,0.0632455532051137,308.7,308.9,0.0,1596.6,184.74017790760453,1441.0,1991.0,124.0,37.370000000000005,9.491756657460437,20.7,48.5,-14.099999999999994,64.6,6.686636756330402,55.0,75.0,3.0,9.900000000000034,5550.848643701271,53006.7,3.0,298.9,0.327,50.98090627540356,1.621,0,True,False
110,L,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,298.82,0.0421637021364582,298.8,298.9,0.0,308.77000000000004,0.0674948557727259,308.7,308.9,-0.1000000000000227,1601.5,183.2146585596009,1441.0,1991.0,-49.0,36.34,9.198453976378618,20.7,48.5,1.3999999999999986,67.1,7.340148348485571,57.0,80.0,5.0,9.800000000000011,5613.523417140386,53605.2,5.0,298.9,0.341,43.38107819202922,1.572,0,True,False
111,L,298.8,308.6,1872,22.5,82,0,0,0,0,0,0,298.82000000000005,0.0421637021364582,298.8,298.9,-0.0999999999999659,308.74,0.0699205898797314,308.6,308.8,-0.0999999999999659,1603.5,186.33556945587296,1441.0,1991.0,300.0,36.09,9.56747383354434,20.7,48.5,-11.6,69.6,7.76316086827166,59.0,82.0,2.0,9.800000000000011,4410.79608564007,42120.0,2.0,298.8,0.225,48.1440350994663,1.872,1,True,False
112,H,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,298.81,0.0567646212203986,298.7,298.9,-0.1000000000000227,308.72,0.0788810637762427,308.6,308.8,0.0,1554.3,128.6882969728714,1441.0,1872.0,-373.0,38.37,8.095959211579292,22.5,48.5,21.0,72.1,7.992357460585428,61.0,84.0,2.0,9.900000000000034,6828.408712210094,65206.5,2.0,298.7,0.435,36.78741972329323,1.499,0,True,False
113,M,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,298.81,0.0567646212203986,298.7,298.9,0.1000000000000227,308.71000000000004,0.0737864787389814,308.6,308.8,0.0999999999999659,1548.6,129.91039647045687,1441.0,1872.0,-1.0,38.260000000000005,8.069723938552327,22.5,48.5,-4.0,74.9,8.55634916954123,63.0,89.0,5.0,9.899999999999975,6196.3726301853885,59171.0,5.0,298.8,0.395,70.22118107387433,1.498,0,False,True
114,M,298.8,308.6,1486,41.9,92,0,0,0,0,0,0,298.81000000000006,0.0567646212203986,298.7,298.9,0.0,308.69,0.0737864787390341,308.6,308.8,-0.0999999999999659,1553.1,126.50379880110827,1445.0,1872.0,-12.0,38.4,8.124858973135066,22.5,48.5,2.3999999999999986,77.8,8.978987817244217,66.0,92.0,3.0,9.800000000000011,6520.208000917423,62263.4,3.0,298.8,0.419,59.60583285429309,1.486,0,False,True
115,L,298.8,308.6,1680,29.4,95,0,0,0,0,0,0,298.81,0.0567646212203986,298.7,298.9,0.0,308.68,0.078881063776342,308.6,308.8,0.0,1576.1,126.58457866405236,1445.0,1872.0,194.0,37.0,8.370052435784249,22.5,48.5,-12.5,80.7,9.416887903005728,68.0,95.0,3.0,9.800000000000011,5172.318144870235,49392.0,3.0,298.8,0.294,39.71215332022628,1.68,0,False,False
116,L,298.8,308.6,1431,45.7,97,0,0,0,0,0,0,298.81000000000006,0.0567646212203986,298.7,298.9,0.0,308.67,0.0823272602364891,308.6,308.8,0.0,1560.1,134.36471924496374,1431.0,1872.0,-249.0,38.46,8.498914963426543,22.5,48.5,16.300000000000004,83.6,9.535897091167204,70.0,97.0,2.0,9.800000000000011,6848.326409633854,65396.7,2.0,298.8,0.457,43.58469965642456,1.431,0,False,True
117,L,298.9,308.7,1564,34.1,99,0,0,0,0,0,0,298.82,0.0632455532039508,298.7,298.9,0.0999999999999659,308.67,0.0823272602364891,308.6,308.8,0.0999999999999659,1572.0,128.16482443409478,1431.0,1872.0,133.0,37.02,7.799971509919482,22.5,46.8,-11.6,86.5,9.348202441586654,72.0,99.0,2.0,9.800000000000011,5584.955867943743,53332.4,2.0,298.9,0.341,40.12672690563221,1.564,0,False,True
118,L,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,298.82,0.0632455532039508,298.7,298.9,-0.0999999999999659,308.65,0.0707106781206044,308.6,308.8,-0.0999999999999659,1582.2,125.56521103483364,1431.0,1872.0,35.0,35.64,7.063395469287814,22.5,45.7,-1.1000000000000014,89.4,8.834276679187845,75.0,101.0,2.0,9.800000000000011,5525.747318399087,52767.0,2.0,298.8,0.33,65.62964041379382,1.599,0,True,False
