UDI,ambient_temperature,load_density,humidity,vibration_level,power_consumption,maintenance_due,shift_Morning,shift_Night
407,297.4,0.519,48.463521215260386,1.439,746.8409999999999,1,True,False
408,297.4,0.42100000000000004,64.52948288692924,1.6,673.6,0,True,False
409,297.4,0.444,65.50892881183209,1.434,636.696,0,False,True
410,297.4,0.413,42.69870648719145,1.459,602.567,0,True,False
411,297.5,0.449,74.68587128926062,1.472,660.928,0,True,False
412,297.5,0.44299999999999995,74.26014339564125,1.429,633.047,0,False,True
413,297.5,0.48200000000000004,46.865885210194556,1.388,669.0160000000001,0,False,True
414,297.4,0.345,49.43331513377302,1.573,542.685,0,False,False
415,297.4,0.325,81.89939327297485,1.588,516.1,0,False,False
416,297.5,0.428,76.2835722989739,1.511,646.708,0,False,False
417,297.4,0.37799999999999995,69.88985165312619,1.495,565.1099999999999,0,True,False
418,297.4,0.501,39.11166107553002,1.394,698.3940000000001,1,True,False
419,297.4,0.177,55.913204045128786,2.151,380.727,1,False,False
420,297.3,0.382,62.96509360384135,1.501,573.3820000000001,0,False,True
421,297.3,0.396,44.37056439918885,1.301,515.196,0,False,True
422,297.3,0.311,57.41132910541123,1.657,515.327,0,False,True
423,297.3,0.552,65.05129387443449,1.333,735.816,0,True,False
424,297.3,0.439,51.36883400576996,1.484,651.476,0,False,False
425,297.3,0.457,74.04724094752436,1.43,653.5100000000001,1,True,False
426,297.3,0.289,77.02247908194028,1.665,481.185,0,False,False
427,297.4,0.449,51.180473471703536,1.501,673.949,0,False,False
428,297.5,0.42200000000000004,76.93285772462286,1.496,631.312,0,False,True
429,297.6,0.369,40.17882830515075,1.595,588.555,0,True,False
430,297.5,0.623,76.88645493113282,1.208,752.584,0,True,False
431,297.5,0.371,42.63752158338083,1.596,592.1160000000001,1,True,False
432,297.5,0.419,39.1463576254863,1.446,605.874,0,False,True
433,297.6,0.397,67.08877022205056,1.466,582.0020000000001,0,False,False
434,297.6,0.237,58.59686828776472,1.848,437.976,0,True,False
435,297.5,0.447,80.39453002064164,1.484,663.3480000000001,0,True,False
436,297.4,0.41200000000000003,53.159459804542465,1.493,615.1160000000001,0,False,False
437,297.3,0.363,49.35761317188143,1.504,545.952,0,True,False
438,297.3,0.385,60.03674530720992,1.538,592.13,0,False,True
439,297.4,0.522,57.79730928843307,1.341,700.002,0,False,False
440,297.4,0.34600000000000003,52.22140231085942,1.535,531.11,0,True,False
441,297.4,0.392,69.68706493491644,1.389,544.488,0,True,False
442,297.5,0.466,72.97809169569541,1.393,649.138,0,False,True
443,297.4,0.615,77.64919845150683,1.399,860.385,0,True,False
444,297.4,0.451,83.64283023551715,1.469,662.5190000000001,0,True,False
445,297.4,0.37200000000000005,48.332809606625226,1.582,588.504,0,False,True
446,297.5,0.267,70.80467412449808,1.793,478.731,0,False,True
447,297.5,0.39,54.71291177478726,1.452,566.28,0,False,True
448,297.6,0.599,68.8540985975554,1.376,824.2239999999999,0,False,True
449,297.5,0.449,58.79908451746101,1.552,696.8480000000001,0,True,False
450,297.6,0.379,84.68865513839658,1.622,614.7379999999999,1,True,False
451,297.6,0.41700000000000004,71.4451067895375,1.419,591.7230000000001,1,False,True
452,297.5,0.461,82.62456502171622,1.44,663.84,1,False,False
453,297.4,0.31,76.74847747405929,1.643,509.33,0,False,False
454,297.4,0.36200000000000004,80.14505055816855,1.51,546.6200000000001,0,False,True
455,297.4,0.466,75.72095986073376,1.468,684.0880000000001,0,True,False
456,297.4,0.574,57.95795651879557,1.429,820.2459999999999,0,False,False
457,297.3,0.47600000000000003,47.58942266734422,1.478,703.528,0,True,False
458,297.4,0.536,53.516008772526106,1.276,683.936,0,False,False
459,297.3,0.426,36.011811631997524,1.486,633.036,0,True,False
460,297.4,0.423,61.19965837323336,1.476,624.348,0,True,False
461,297.3,0.42,60.252890013520435,1.431,601.02,0,True,False
462,297.4,0.402,61.262523241524406,1.402,563.604,0,False,False
463,297.4,0.434,83.70156124860318,1.433,621.922,0,False,False
464,297.4,0.042,80.57270017274197,2.874,120.70800000000001,0,False,False
465,297.3,0.35700000000000004,43.0856389165054,1.511,539.427,1,False,True
466,297.3,0.429,53.44412607779446,1.456,624.624,0,True,False
467,297.2,0.415,56.19780897316309,1.55,643.25,0,True,False
468,297.2,0.165,53.02664589258239,2.182,360.03,1,False,True
469,297.3,0.316,74.92479818019565,1.619,511.60400000000004,0,True,False
470,297.3,0.327,61.20188349337934,1.586,518.6220000000001,0,False,True
471,297.3,0.442,63.60499084858125,1.499,662.558,0,True,False
472,297.3,0.424,77.65067794939628,1.419,601.656,0,False,True
473,297.4,0.418,75.29640767076793,1.497,625.746,0,True,False
474,297.4,0.37,41.61057614101499,1.52,562.4,0,False,True
475,297.4,0.498,70.69572920418172,1.478,736.044,0,False,False
476,297.4,0.41100000000000003,56.771806445101774,1.38,567.18,0,False,True
477,297.4,0.379,49.73244515312503,1.57,595.03,0,True,False
478,297.4,0.414,37.500941045109315,1.468,607.752,0,False,False
479,297.4,0.226,59.36247801727255,1.833,414.25800000000004,0,False,True
480,297.4,0.573,52.771834036226565,1.323,758.079,0,False,False
481,297.4,0.32,47.57565198382004,1.583,506.56,0,False,False
482,297.3,0.395,69.73358647984787,1.556,614.62,0,False,False
483,297.3,0.374,73.47426936577935,1.548,578.952,1,False,False
484,297.4,0.569,47.23947595147124,1.324,753.3559999999999,0,False,False
485,297.4,0.337,37.472371833967365,1.568,528.416,0,False,False
486,297.4,0.307,77.43763502826175,1.685,517.295,0,False,True
487,297.4,0.359,35.497987060215166,1.582,567.938,0,True,False
488,297.4,0.35,81.85562469607359,1.463,512.05,0,True,False
489,297.4,0.428,66.3809936991353,1.584,677.952,0,False,True
490,297.5,0.5579999999999999,51.09233176006602,1.347,751.6259999999999,0,False,True
491,297.4,0.379,47.32389547883681,1.459,552.961,1,False,False
492,297.4,0.456,35.45028321322376,1.42,647.52,0,False,False
493,297.5,0.435,46.773570850543855,1.404,610.74,0,True,False
494,297.5,0.38799999999999996,41.88641507585706,1.47,570.3599999999999,0,True,False
495,297.6,0.498,65.60831103615729,1.326,660.3480000000001,0,False,False
496,297.5,0.49700000000000005,43.327279429690066,1.459,725.123,1,True,False
497,297.5,0.4,61.43149187683096,1.53,612.0,0,False,False
498,297.4,0.392,64.50582111722355,1.505,589.96,0,True,False
499,297.5,0.302,49.902084917345725,1.611,486.522,0,False,True
500,297.5,0.35100000000000003,36.75324745093594,1.515,531.765,0,False,True
501,297.5,0.27399999999999997,36.862694030709804,1.804,494.296,0,False,False
502,297.6,0.462,36.31736660969588,1.464,676.368,0,False,False
503,297.6,0.433,71.95623335682731,1.39,601.8699999999999,0,True,False
504,297.6,0.48100000000000004,50.90048524071491,1.442,693.602,0,False,True
505,297.6,0.419,74.81500929838319,1.529,640.651,0,False,False
506,297.6,0.35,56.58664119214246,1.61,563.5,0,True,False
507,297.6,0.34299999999999997,57.64990504149819,1.543,529.2489999999999,0,False,True
508,297.8,0.48200000000000004,60.64413012547868,1.445,696.49,0,False,True
509,297.7,0.24600000000000002,70.6515728187552,1.893,465.67800000000005,0,False,True
510,297.6,0.413,48.675143291485355,1.415,584.395,0,False,False
511,297.5,0.375,41.079367476676346,1.564,586.5,0,False,False
512,297.5,0.39399999999999996,62.80286675957308,1.479,582.726,0,False,False
513,297.5,0.44799999999999995,51.34888116213696,1.426,638.848,1,False,True
514,297.4,0.38799999999999996,57.12456568340187,1.428,554.064,0,False,True
515,297.4,0.332,67.34733541686526,1.62,537.84,0,True,False
516,297.5,0.28,59.706287057063534,1.715,480.2,0,True,False
517,297.5,0.299,66.01394085504214,1.732,517.8679999999999,0,True,False
518,297.5,0.5820000000000001,62.21000010568139,1.391,809.562,1,False,True
519,297.6,0.20600000000000002,71.98981859680495,1.924,396.344,1,False,True
520,297.7,0.198,70.296830885581,2.027,401.346,0,True,False
521,297.6,0.36200000000000004,61.709494590430964,1.617,585.354,0,False,False
522,297.5,0.358,68.94515104298534,1.497,535.9259999999999,0,True,False
523,297.5,0.43700000000000006,78.67798011363064,1.448,632.7760000000001,0,False,True
524,297.4,0.45899999999999996,56.61356438940843,1.401,643.059,0,False,True
525,297.4,0.354,55.638153637439686,1.62,573.48,0,False,True
526,297.4,0.455,73.212281042619,1.466,667.03,0,False,False
527,297.6,0.506,64.1276918520997,1.373,694.738,1,False,False
528,297.6,0.358,38.550339011129424,1.592,569.936,1,True,False
529,297.5,0.424,79.60560078455407,1.553,658.472,1,True,False
530,297.6,0.36200000000000004,36.53915511188201,1.569,567.9780000000001,0,False,True
531,297.6,0.322,72.41981781048716,1.709,550.298,0,False,True
532,297.6,0.349,72.93970713521564,1.549,540.601,0,False,True
533,297.5,0.45399999999999996,82.65555426409652,1.443,655.122,0,False,True
534,297.5,0.298,37.706720420116035,1.675,499.15,0,False,False
535,297.5,0.33399999999999996,64.84284303922455,1.623,542.082,0,False,True
536,297.4,0.524,56.39202853135265,1.365,715.26,0,False,True
537,297.4,0.248,51.5316477429771,1.759,436.232,0,False,True
538,297.4,0.43,39.51592801495365,1.516,651.88,0,True,False
539,297.4,0.368,63.13270598356546,1.499,551.632,0,False,False
540,297.4,0.258,58.95203628373068,1.775,457.95,0,True,False
541,297.4,0.455,40.22772290755121,1.473,670.215,0,False,True
542,297.4,0.523,65.62447535485417,1.296,677.808,0,False,False
543,297.5,0.247,71.89765601264693,1.803,445.341,1,True,False
544,297.5,0.361,73.36391505268242,1.563,564.243,0,False,False
545,297.5,0.266,80.26865941312137,1.831,487.04600000000005,0,False,False
546,297.6,0.221,55.47353709443886,1.958,432.718,0,True,False
547,297.5,0.243,82.65363843110686,1.809,439.58700000000005,0,True,False
548,297.5,0.39299999999999996,78.2714702541343,1.482,582.4259999999999,0,False,False
549,297.4,0.532,49.82507855119695,1.332,708.6240000000001,1,False,False
550,297.4,0.40399999999999997,42.96415186747292,1.437,580.548,1,False,True
551,297.4,0.294,56.76946980640067,1.698,499.212,0,False,False
552,297.4,0.5429999999999999,55.09493539779833,1.274,691.7819999999999,0,False,True
553,297.4,0.35,63.78596526656021,1.622,567.7,0,False,False
554,297.4,0.36,64.1693116163874,1.564,563.04,0,False,False
555,297.5,0.45299999999999996,72.49934921899876,1.368,619.704,0,False,True
556,297.4,0.42200000000000004,60.49449741028051,1.539,649.4580000000001,0,False,False
557,297.5,0.501,40.24113204703828,1.357,679.857,0,True,False
558,297.5,0.483,77.9145667776553,1.433,692.1389999999999,0,True,False
559,297.5,0.34600000000000003,50.488229159259355,1.65,570.9,0,False,True
560,297.5,0.406,83.5648730153296,1.503,610.2180000000001,0,False,False
561,297.5,0.5820000000000001,40.893005433988506,1.318,767.076,0,False,False
562,297.5,0.344,82.91255861162516,1.678,577.232,0,True,False
563,297.6,0.309,39.55059034412585,1.574,486.366,0,True,False
564,297.7,0.35200000000000004,46.551806897352975,1.529,538.2080000000001,0,True,False
565,297.6,0.321,37.32899710432708,1.669,535.749,0,True,False
566,297.7,0.358,70.25565733194975,1.57,562.06,0,False,False
567,297.6,0.337,77.51493682858958,1.541,519.317,0,True,False
568,297.7,0.302,56.70355409079902,1.68,507.36,0,False,False
569,297.8,0.221,81.42610375212149,1.935,427.635,0,False,True
570,297.7,0.35200000000000004,64.51495358777998,1.596,561.792,0,True,False
571,297.7,0.41,66.50035677232616,1.498,614.18,0,False,False
572,297.8,0.29,77.2709600850385,1.676,486.04,0,False,True
573,297.8,0.49,49.840010252591945,1.351,661.99,0,True,False
574,297.9,0.45,52.713286066381286,1.472,662.4,0,False,False
575,297.9,0.41700000000000004,80.29759595973222,1.439,600.063,1,False,True
576,297.9,0.5539999999999999,80.04817480193819,1.41,781.14,0,False,True
577,297.7,0.511,83.82413881004354,1.44,735.84,0,True,False
578,297.7,0.377,80.09191582208356,1.591,599.807,0,False,True
579,297.8,0.368,41.36860180166804,1.533,564.1439999999999,0,False,False
580,297.8,0.313,76.18621430684937,1.7,532.1,0,True,False
581,297.8,0.255,55.4919239054797,1.798,458.49,0,False,False
582,297.8,0.429,84.5400677972969,1.394,598.026,0,False,True
583,297.8,0.49200000000000005,58.614048216440054,1.341,659.7719999999999,0,False,False
584,297.7,0.322,62.691804125111034,1.697,546.434,0,True,False
585,297.6,0.48200000000000004,61.488745762839926,1.419,683.9580000000001,0,False,False
586,297.6,0.205,51.086851492913894,2.001,410.205,1,True,False
587,297.6,0.498,38.75110444464591,1.501,747.498,0,True,False
588,297.6,0.331,79.78256152009592,1.623,537.2130000000001,0,True,False
589,297.6,0.33399999999999996,75.13379062631435,1.628,543.752,1,True,False
590,297.6,0.402,41.976339027983464,1.491,599.3820000000001,0,True,False
591,297.5,0.36700000000000005,73.83841356750364,1.517,556.739,0,True,False
592,297.5,0.41700000000000004,66.2923333025305,1.525,635.9250000000001,1,False,False
593,297.5,0.27899999999999997,55.457189395881116,1.668,465.37199999999996,0,True,False
594,297.5,0.507,47.70105745477814,1.312,665.1840000000001,0,True,False
595,297.6,0.504,77.98643917511163,1.278,644.112,0,False,True
596,297.6,0.531,70.00941296470265,1.33,706.23,0,False,False
597,297.6,0.373,62.38699547345684,1.53,570.6899999999999,0,False,False
598,297.6,0.466,65.4784266949232,1.428,665.448,0,True,False
599,297.7,0.479,39.55330910410905,1.48,708.92,1,True,False
600,297.7,0.311,58.695988045559595,1.616,502.5760000000001,1,True,False
601,297.8,0.373,44.6850146392851,1.547,577.031,1,True,False
602,297.9,0.168,45.419183950441266,2.194,368.59200000000004,0,True,False
603,297.9,0.213,68.06519811434333,2.0,426.0,1,True,False
604,297.9,0.716,80.5628075917144,1.336,956.5759999999999,0,True,False
605,297.9,0.33799999999999997,55.18783052391733,1.542,521.196,0,True,False
606,297.9,0.299,45.38746365060952,1.693,506.207,0,False,False
607,297.9,0.505,67.43734686183271,1.461,737.805,0,True,False
608,298.0,0.33899999999999997,78.55935231751589,1.565,530.535,0,True,False
609,298.0,0.47700000000000004,72.41594005612454,1.403,669.2310000000001,0,False,False
610,298.1,0.325,78.43786152682935,1.629,529.425,0,False,False
611,298.1,0.337,61.82773355053997,1.534,516.9580000000001,0,True,False
612,298.1,0.409,72.59381221845955,1.553,635.177,0,False,True
613,298.1,0.32799999999999996,42.00322796794683,1.563,512.664,1,False,False
614,298.1,0.3,52.413730768159574,1.634,490.2,0,True,False
615,298.0,0.452,54.47745822407612,1.445,653.1400000000001,0,False,True
616,298.1,0.304,60.56478731230173,1.642,499.16799999999995,0,False,True
617,298.1,0.29100000000000004,81.45381801284118,1.686,490.62600000000003,0,True,False
618,298.1,0.431,78.71482801110872,1.393,600.383,1,True,False
619,298.2,0.442,41.72627461445923,1.433,633.3860000000001,0,False,True
620,298.3,0.447,43.63948259412316,1.507,673.6290000000001,0,False,False
621,298.3,0.496,52.88202747944557,1.389,688.9440000000001,0,True,False
622,298.3,0.45299999999999996,49.537193294533694,1.408,637.824,1,True,False
623,298.4,0.32,65.73854765781311,1.725,552.0,0,True,False
624,298.4,0.237,80.13880238822725,1.926,456.462,0,False,False
625,298.3,0.376,83.11457708362934,1.509,567.384,0,False,False
626,298.3,0.363,67.68014762676133,1.545,560.8349999999999,0,True,False
627,298.4,0.35200000000000004,76.90796007005434,1.533,539.6160000000001,1,False,False
628,298.4,0.42200000000000004,61.26011001153985,1.455,614.0100000000001,1,False,False
629,298.4,0.578,45.41634734300199,1.335,771.63,1,True,False
630,298.3,0.45899999999999996,61.23442060467387,1.523,699.057,1,True,False
631,298.3,0.47600000000000003,62.75413007188256,1.46,694.96,0,False,False
632,298.4,0.373,72.12287821067783,1.554,579.6419999999999,0,False,True
633,298.3,0.47100000000000003,45.99414948536746,1.419,668.349,0,False,False
634,298.3,0.439,53.41551910433658,1.442,633.038,0,False,False
635,298.3,0.41600000000000004,53.20137346072832,1.507,626.912,0,True,False
636,298.3,0.239,82.97197978705825,1.858,444.06199999999995,0,False,False
637,298.3,0.439,57.19724801633595,1.463,642.257,1,False,False
638,298.2,0.374,72.75469836490733,1.585,592.79,0,True,False
639,298.0,0.373,72.54056906872195,1.536,572.928,1,True,False
640,298.0,0.513,48.277209240162065,1.403,719.7389999999999,0,True,False
641,297.9,0.38799999999999996,63.59348446858661,1.515,587.8199999999999,0,True,False
642,297.9,0.479,79.7151446659324,1.39,665.81,0,True,False
643,297.8,0.5870000000000001,58.75988597284747,1.226,719.6619999999999,0,True,False
644,297.8,0.365,82.2558753671273,1.495,545.675,0,True,False
645,297.7,0.302,45.72291146620808,1.608,485.616,0,True,False
646,297.7,0.441,38.707955288701534,1.392,613.8720000000001,0,False,True
647,297.7,0.43700000000000006,79.57269365723747,1.461,638.457,0,False,False
648,297.7,0.369,77.38405989811083,1.559,575.271,0,False,False
649,297.7,0.489,84.62949379669223,1.4,684.6,0,False,True
650,297.7,0.28800000000000003,68.9696744056213,1.732,498.816,0,False,False
651,297.6,0.331,81.83439633335747,1.611,533.2410000000001,0,True,False
652,297.6,0.389,76.34745125420554,1.503,584.6669999999999,0,False,False
653,297.7,0.445,77.22131665600435,1.391,618.995,0,False,False
654,297.8,0.201,63.45707852271342,2.015,405.015,0,False,False
655,297.8,0.309,54.11822989583554,1.683,520.047,0,False,False
656,297.7,0.38799999999999996,81.7279036271641,1.435,556.78,0,True,False
657,297.7,0.281,56.60585878079472,1.732,486.69200000000006,0,True,False
658,297.7,0.586,61.94096836248345,1.365,799.89,0,True,False
659,297.7,0.368,57.305715356259384,1.562,574.816,0,False,False
660,297.6,0.491,63.24091569800986,1.449,711.4590000000001,0,False,False
661,297.7,0.27399999999999997,58.525253949616356,1.7,465.8,0,True,False
662,297.6,0.456,37.398377928973794,1.427,650.712,0,False,True
663,297.6,0.381,79.10240930038493,1.479,563.499,0,False,False
664,297.5,0.44,57.219690945788486,1.469,646.36,0,True,False
665,297.5,0.474,64.44718242536743,1.39,658.86,1,True,False
666,297.5,0.281,41.95939013789935,1.729,485.849,0,True,False
667,297.5,0.435,35.16939239913196,1.47,639.45,1,True,False
668,297.5,0.485,47.26450468218215,1.459,707.615,0,True,False
669,297.5,0.24,70.22930160666752,1.738,417.12,0,True,False
670,297.5,0.377,39.95972650564393,1.471,554.567,0,True,False
671,297.6,0.254,80.4443720193234,1.822,462.78799999999995,0,True,False
672,297.5,0.348,45.75112846780923,1.554,540.7919999999999,0,False,True
